1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
17,NYC,AM,MANH,signal problems,2/1/2019,2/1/2019 12:30:32 AM,Downtown A and D trains are running at slower speeds because of a signal problem at 125 St.,manh a and d trains signal problem,12:30:32,"a, d",train,
1,NYC,AM,BKLYN,signal problems,2/1/2019,2/1/2019 1:08:27 AM,96 St-bound Q trains are running at slower speeds because of a signal problem at Kings Highway.,bklyn q trains signal problem,1:08:27,q,train,
2,NYC,AM,QNS,switch problems,2/1/2019,2/1/2019 1:03:02 AM,E and F trains are delayed in both directions because of a switch problem at 75 Av.,qns e and f trains switch problem,1:03:02,"e, f",train,
